Time, Target Temperature, Current Temperature, Is Furnace On
2017-02-10 21:26:45.903095,64,63.8,False
2017-02-10 21:26:50.910158,64,63.7,False
2017-02-10 21:26:55.919885,64,63.7,False
2017-02-10 21:27:00.925593,64,63.7,False
2017-02-10 21:27:05.935597,64,63.7,False
2017-02-10 21:27:10.944711,64,63.7,False
2017-02-10 21:27:15.954701,64,63.7,False
2017-02-10 21:27:20.964585,64,63.6,False
2017-02-10 21:27:25.974237,64,63.6,False
2017-02-10 21:27:30.979562,64,63.6,False
2017-02-10 21:27:35.989420,64,63.6,False
2017-02-10 21:27:40.994937,64,63.6,False
2017-02-10 21:27:46.003081,64,63.6,False
2017-02-10 21:27:51.013092,64,63.5,True
2017-02-10 21:27:56.019399,64,63.6,True
2017-02-10 21:28:01.029517,64,63.7,True
2017-02-10 21:28:06.039651,64,63.8,True
2017-02-10 21:28:11.045558,64,63.9,True
2017-02-10 21:28:16.056324,64,64.0,True
2017-02-10 21:28:21.066843,64,64.0,True
2017-02-10 21:28:26.077424,64,64.1,True
2017-02-10 21:28:31.083994,64,64.2,True
2017-02-10 21:28:36.093928,64,64.3,True
2017-02-10 21:28:41.104019,64,64.4,True
2017-02-10 21:28:46.114065,64,64.5,True
2017-02-10 21:28:51.124059,64,64.5,True
2017-02-10 21:28:56.133886,64,64.6,False
2017-02-10 21:29:01.143570,64,64.6,False
2017-02-10 21:29:06.149038,64,64.6,False
2017-02-10 21:29:11.153958,64,64.6,False
2017-02-10 21:29:16.162497,64,64.6,False
2017-02-10 21:29:21.170762,64,64.5,False
2017-02-10 21:29:26.180381,64,64.5,False
2017-02-10 21:29:31.189083,64,64.5,False
2017-02-10 21:29:36.194552,64,64.5,False
2017-02-10 21:29:41.199398,64,64.5,False
2017-02-10 21:29:46.204723,64,64.5,False
2017-02-10 21:29:51.214580,64,64.4,False
2017-02-10 21:29:56.224232,64,64.4,False
2017-02-10 21:30:01.233675,64,64.4,False
2017-02-10 21:30:06.243179,64,64.4,False
2017-02-10 21:30:11.253994,64,64.4,False
2017-02-10 21:30:16.264841,64,64.4,False
2017-02-10 21:30:21.276333,64,64.3,False
2017-02-10 21:30:26.285684,64,64.3,False
2017-02-10 21:30:31.295358,64,64.3,False
2017-02-10 21:30:36.304832,64,64.3,False
2017-02-10 21:30:41.314242,64,64.3,False
2017-02-10 21:30:46.323691,64,64.3,False
2017-02-10 21:30:51.334842,64,64.2,False
2017-02-10 21:30:56.344372,64,64.2,False
2017-02-10 21:31:01.353867,64,64.2,False
2017-02-10 21:31:06.360002,64,64.2,False
2017-02-10 21:31:11.369508,64,64.2,False
2017-02-10 21:31:16.379329,64,64.2,False
2017-02-10 21:31:21.388003,64,64.1,False
2017-02-10 21:31:26.397862,64,64.1,False
2017-02-10 21:31:31.407796,64,64.1,False
2017-02-10 21:31:36.417730,64,64.1,False
2017-02-10 21:31:41.427592,64,64.1,False
2017-02-10 21:31:46.432229,64,64.1,False
2017-02-10 21:31:51.441763,64,64.0,False
2017-02-10 21:31:56.451217,64,64.0,False
2017-02-10 21:32:01.460721,64,64.0,False
2017-02-10 21:32:06.470209,64,64.0,False
2017-02-10 21:32:11.479893,64,64.0,False
2017-02-10 21:32:16.489765,64,64.0,False
2017-02-10 21:32:21.499537,64,63.9,False
2017-02-10 21:32:26.508639,64,63.9,False
2017-02-10 21:32:31.518334,64,63.9,False
2017-02-10 21:32:36.528083,64,63.9,False
2017-02-10 21:32:41.537869,64,63.9,False
2017-02-10 21:32:46.547324,64,63.9,False
2017-02-10 21:32:51.557934,64,63.8,False
2017-02-10 21:32:56.565924,64,63.8,False
2017-02-10 21:33:01.575450,64,63.8,False
2017-02-10 21:33:06.585030,64,63.8,False
2017-02-10 21:33:11.594745,64,63.8,False
2017-02-10 21:33:16.601048,64,63.8,False
2017-02-10 21:33:21.610262,64,63.7,False
2017-02-10 21:33:26.620012,64,63.7,False
2017-02-10 21:33:31.629018,64,63.7,False
2017-02-10 21:33:36.638763,64,63.7,False
2017-02-10 21:33:41.648359,64,63.7,False
2017-02-10 21:33:46.657602,64,63.7,False
2017-02-10 21:33:51.678204,64,63.6,False
2017-02-10 21:33:56.687933,64,63.6,False
2017-02-10 21:34:01.697565,64,63.6,False
2017-02-10 21:34:06.707174,64,63.6,False
2017-02-10 21:34:11.716783,64,63.6,False
2017-02-10 21:34:16.726439,64,63.6,False
2017-02-10 21:34:21.736176,64,63.5,True
2017-02-10 21:34:26.741701,64,63.6,True
2017-02-10 21:34:31.751376,64,63.7,True
2017-02-10 21:34:36.757349,64,63.8,True
2017-02-10 21:34:41.762581,64,63.9,True
2017-02-10 21:34:46.772167,64,64.0,True
2017-02-10 21:34:51.781340,64,64.0,True
2017-02-10 21:34:56.790916,64,64.1,True
2017-02-10 21:35:01.800304,64,64.2,True
2017-02-10 21:35:06.810203,64,64.3,True
2017-02-10 21:35:11.815283,64,64.4,True
2017-02-10 21:35:16.820307,64,64.5,True
2017-02-10 21:35:21.830760,64,64.5,True
2017-02-10 21:35:26.840532,64,64.6,False
2017-02-10 21:35:31.849996,64,64.6,False
2017-02-10 21:35:36.859633,64,64.6,False
2017-02-10 21:35:41.869356,64,64.6,False
2017-02-10 21:35:46.879616,64,64.6,False
2017-02-10 21:35:51.889511,64,64.5,False
2017-02-10 21:35:56.899252,64,64.5,False
2017-02-10 21:36:01.904042,64,64.5,False
2017-02-10 21:36:06.909603,64,64.5,False
2017-02-10 21:36:11.919465,64,64.5,False
2017-02-10 21:36:16.924859,64,64.5,False
2017-02-10 21:36:21.930496,64,64.4,False
2017-02-10 21:36:26.935531,64,64.4,False
2017-02-10 21:36:31.940780,64,64.4,False
2017-02-10 21:36:36.950411,64,64.4,False
2017-02-10 21:36:41.960131,64,64.4,False
2017-02-10 21:36:46.969545,64,64.4,False
2017-02-10 21:36:51.979408,64,64.3,False
2017-02-10 21:36:56.989353,64,64.3,False
2017-02-10 21:37:01.994450,64,64.3,False
2017-02-10 21:37:07.003923,64,64.3,False
2017-02-10 21:37:12.013394,64,64.3,False
2017-02-10 21:37:17.020828,64,64.3,False
2017-02-10 21:37:22.026038,64,64.2,False
2017-02-10 21:37:27.031969,64,64.2,False
2017-02-10 21:37:32.040821,64,64.2,False
2017-02-10 21:37:37.045438,64,64.2,False
2017-02-10 21:37:42.054491,64,64.2,False
2017-02-10 21:37:47.063550,64,64.2,False
2017-02-10 21:37:52.072963,64,64.1,False
2017-02-10 21:37:57.082411,64,64.1,False
2017-02-10 21:38:02.091831,64,64.1,False
2017-02-10 21:38:07.097090,64,64.1,False
2017-02-10 21:38:12.106618,64,64.1,False
2017-02-10 21:38:17.116209,64,64.1,False
2017-02-10 21:38:22.125655,64,64.0,False
2017-02-10 21:38:27.135205,64,64.0,False
2017-02-10 21:38:32.144605,64,64.0,False
2017-02-10 21:38:37.154018,64,64.0,False
2017-02-10 21:38:42.159958,64,64.0,False
2017-02-10 21:38:47.166939,64,64.0,False
2017-02-10 21:38:52.174881,64,63.9,False
2017-02-10 21:38:57.180094,64,63.9,False
2017-02-10 21:39:02.185125,64,63.9,False
2017-02-10 21:39:07.192030,64,63.9,False
2017-02-10 21:39:12.198586,64,63.9,False
2017-02-10 21:39:17.209667,64,63.9,False
2017-02-10 21:39:22.217079,64,63.8,False
2017-02-10 21:39:27.221962,64,63.8,False
2017-02-10 21:39:32.231788,64,63.8,False
2017-02-10 21:39:37.237680,64,63.8,False
2017-02-10 21:39:42.247362,64,63.8,False
2017-02-10 21:39:47.258675,64,63.8,False
2017-02-10 21:39:52.266394,64,63.7,False
2017-02-10 21:39:57.272882,64,63.7,False
2017-02-10 21:40:02.283288,64,63.7,False
2017-02-10 21:40:07.290987,64,63.7,False
2017-02-10 21:40:12.297821,64,63.7,False
2017-02-10 21:40:17.308922,64,63.7,False
2017-02-10 21:40:22.315491,64,63.6,False
2017-02-10 21:40:27.325519,64,63.6,False
2017-02-10 21:40:32.335006,64,63.6,False
2017-02-10 21:40:37.344468,64,63.6,False
2017-02-10 21:40:42.352121,64,63.6,False
2017-02-10 21:40:47.362439,64,63.6,False
2017-02-10 21:40:52.367273,64,63.5,True
2017-02-10 21:40:57.376924,64,63.6,True
2017-02-10 21:41:02.381749,64,63.7,True
2017-02-10 21:41:07.392738,64,63.8,True
2017-02-10 21:41:12.398037,64,63.9,True
2017-02-10 21:41:17.407949,64,64.0,True
2017-02-10 21:41:22.414299,64,64.0,True
2017-02-10 21:41:27.420012,64,64.1,True
2017-02-10 21:41:32.430075,64,64.2,True
2017-02-10 21:41:37.436176,64,64.3,True
2017-02-10 21:41:42.446247,64,64.4,True
2017-02-10 21:41:47.457071,64,64.5,True
2017-02-10 21:41:52.462910,64,64.5,True
2017-02-10 21:41:57.472513,64,64.6,False
2017-02-10 21:42:02.481975,64,64.6,False
2017-02-10 21:42:07.490926,64,64.6,False
2017-02-10 21:42:12.500224,64,64.6,False
2017-02-10 21:42:17.511416,64,64.6,False
2017-02-10 21:42:22.518061,64,64.5,False
2017-02-10 21:42:27.527816,64,64.5,False
2017-02-10 21:42:32.537745,64,64.5,False
2017-02-10 21:42:37.547345,64,64.5,False
2017-02-10 21:42:42.557024,64,64.5,False
2017-02-10 21:42:47.561768,64,64.5,False
2017-02-10 21:42:52.571380,64,64.4,False
2017-02-10 21:42:57.581447,64,64.4,False
2017-02-10 21:43:02.590979,64,64.4,False
2017-02-10 21:43:07.597508,64,64.4,False
2017-02-10 21:43:12.604048,64,64.4,False
2017-02-10 21:43:17.611397,64,64.4,False
2017-02-10 21:43:22.616624,64,64.3,False
2017-02-10 21:43:27.622664,64,64.3,False
2017-02-10 21:43:32.632004,64,64.3,False
2017-02-10 21:43:37.637597,64,64.3,False
2017-02-10 21:43:42.647438,64,64.3,False
2017-02-10 21:43:47.657267,64,64.3,False
2017-02-10 21:43:52.667096,64,64.2,False
2017-02-10 21:43:57.674028,64,64.2,False
2017-02-10 21:44:02.681542,64,64.2,False
2017-02-10 21:44:07.690316,64,64.2,False
2017-02-10 21:44:12.701138,64,64.2,False
2017-02-10 21:44:17.710540,64,64.2,False
2017-02-10 21:44:22.717959,64,64.1,False
2017-02-10 21:44:27.727707,64,64.1,False
2017-02-10 21:44:32.737405,64,64.1,False
2017-02-10 21:44:37.747269,64,64.1,False
2017-02-10 21:44:42.757573,64,64.1,False
2017-02-10 21:44:47.762344,64,64.1,False
2017-02-10 21:44:52.772058,64,64.0,False
2017-02-10 21:44:57.780884,64,64.0,False
2017-02-10 21:45:02.785674,64,64.0,False
2017-02-10 21:45:07.795432,64,64.0,False
2017-02-10 21:45:12.804890,64,64.0,False
2017-02-10 21:45:17.814342,64,64.0,False
2017-02-10 21:45:22.823852,64,63.9,False
2017-02-10 21:45:27.833348,64,63.9,False
2017-02-10 21:45:32.842788,64,63.9,False
2017-02-10 21:45:37.853602,64,63.9,False
2017-02-10 21:45:42.864756,64,63.9,False
2017-02-10 21:45:47.872109,64,63.9,False
2017-02-10 21:45:52.881941,64,63.8,False
2017-02-10 21:45:57.891469,64,63.8,False
2017-02-10 21:46:02.901539,64,63.8,False
2017-02-10 21:46:07.908418,64,63.8,False
2017-02-10 21:46:12.914556,64,63.8,False
2017-02-10 21:46:17.923705,64,63.8,False
2017-02-10 21:46:22.929056,64,63.7,False
2017-02-10 21:46:27.938165,64,63.7,False
2017-02-10 21:46:32.947391,64,63.7,False
2017-02-10 21:46:37.953389,64,63.7,False
2017-02-10 21:46:42.963743,64,63.7,False
2017-02-10 21:46:47.974613,64,63.7,False
2017-02-10 21:46:52.984610,64,63.6,False
2017-02-10 21:46:57.990378,64,63.6,False
2017-02-10 21:47:02.999960,64,63.6,False
2017-02-10 21:47:08.009675,64,63.6,False
2017-02-10 21:47:13.014640,64,63.6,False
2017-02-10 21:47:18.022265,64,63.6,False
2017-02-10 21:47:23.031470,64,63.5,True
2017-02-10 21:47:28.038263,64,63.6,True
2017-02-10 21:47:33.047911,64,63.7,True
2017-02-10 21:47:38.053438,64,63.8,True
2017-02-10 21:47:43.063251,64,63.9,True
2017-02-10 21:47:48.069125,64,64.0,True
2017-02-10 21:47:53.078863,64,64.0,True
2017-02-10 21:47:58.088548,64,64.1,True
2017-02-10 21:48:03.098253,64,64.2,True
2017-02-10 21:48:08.108158,64,64.3,True
2017-02-10 21:48:13.116126,64,64.4,True
2017-02-10 21:48:18.125974,64,64.5,True
2017-02-10 21:48:23.133758,64,64.5,True
2017-02-10 21:48:28.139566,64,64.6,False
2017-02-10 21:48:33.149303,64,64.6,False
2017-02-10 21:48:38.159045,64,64.6,False
2017-02-10 21:48:43.168652,64,64.6,False
2017-02-10 21:48:48.178140,64,64.6,False
2017-02-10 21:48:53.187779,64,64.5,False
2017-02-10 21:48:58.193120,64,64.5,False
2017-02-10 21:49:03.200164,64,64.5,False
2017-02-10 21:49:08.209786,64,64.5,False
2017-02-10 21:49:13.217721,64,64.5,False
2017-02-10 21:49:18.227568,64,64.5,False
2017-02-10 21:49:23.235350,64,64.4,False
2017-02-10 21:49:28.244552,64,64.4,False
2017-02-10 21:49:33.251908,64,64.4,False
2017-02-10 21:49:38.261206,64,64.4,False
2017-02-10 21:49:43.269513,64,64.4,False
2017-02-10 21:49:48.274388,64,64.4,False
2017-02-10 21:49:53.285015,64,64.3,False
2017-02-10 21:49:58.290806,64,64.3,False
2017-02-10 21:50:03.300261,64,64.3,False
2017-02-10 21:50:08.309986,64,64.3,False
2017-02-10 21:50:13.319413,64,64.3,False
2017-02-10 21:50:18.328955,64,64.3,False
2017-02-10 21:50:23.333760,64,64.2,False
2017-02-10 21:50:28.339053,64,64.2,False
2017-02-10 21:50:33.343652,64,64.2,False
2017-02-10 21:50:38.354296,64,64.2,False
2017-02-10 21:50:43.361661,64,64.2,False
2017-02-10 21:50:48.371871,64,64.2,False
2017-02-10 21:50:53.382258,64,64.1,False
2017-02-10 21:50:58.387465,64,64.1,False
2017-02-10 21:51:03.392729,64,64.1,False
2017-02-10 21:51:08.397433,64,64.1,False
2017-02-10 21:51:13.402916,64,64.1,False
2017-02-10 21:51:18.412332,64,64.1,False
2017-02-10 21:51:23.421825,64,64.0,False
2017-02-10 21:51:28.427158,64,64.0,False
2017-02-10 21:51:33.436799,64,64.0,False
2017-02-10 21:51:38.445305,64,64.0,False
2017-02-10 21:51:43.454749,64,64.0,False
2017-02-10 21:51:48.464063,64,64.0,False
2017-02-10 21:51:53.469255,64,63.9,False
2017-02-10 21:51:58.478793,64,63.9,False
2017-02-10 21:52:03.484381,64,63.9,False
2017-02-10 21:52:08.491723,64,63.9,False
2017-02-10 21:52:13.499826,64,63.9,False
2017-02-10 21:52:18.505008,64,63.9,False
2017-02-10 21:52:23.514485,64,63.8,False
2017-02-10 21:52:28.523853,64,63.8,False
2017-02-10 21:52:33.533341,64,63.8,False
2017-02-10 21:52:38.539880,64,63.8,False
2017-02-10 21:52:43.550645,64,63.8,False
2017-02-10 21:52:48.561406,64,63.8,False
2017-02-10 21:52:53.572230,64,63.7,False
2017-02-10 21:52:58.577804,64,63.7,False
2017-02-10 21:53:03.583263,64,63.7,False
2017-02-10 21:53:08.593979,64,63.7,False
2017-02-10 21:53:13.603915,64,63.7,False
2017-02-10 21:53:18.610654,64,63.7,False
2017-02-10 21:53:23.622510,64,63.6,False
2017-02-10 21:53:28.629968,64,63.6,False
2017-02-10 21:53:33.640703,64,63.6,False
2017-02-10 21:53:38.651615,64,63.6,False
2017-02-10 21:53:43.659846,64,63.6,False
2017-02-10 21:53:48.670633,64,63.6,False
2017-02-10 21:53:53.682688,64,63.5,True
2017-02-10 21:53:58.688575,64,63.6,True
2017-02-10 21:54:03.699661,64,63.7,True
2017-02-10 21:54:08.707826,64,63.8,True
2017-02-10 21:54:13.717922,64,63.9,True
2017-02-10 21:54:18.727993,64,64.0,True
2017-02-10 21:54:23.738757,64,64.0,True
2017-02-10 21:54:28.749567,64,64.1,True
2017-02-10 21:54:33.759095,64,64.2,True
2017-02-10 21:54:38.769147,64,64.3,True
2017-02-10 21:54:43.779699,64,64.4,True
2017-02-10 21:54:48.790499,64,64.5,True
2017-02-10 21:54:53.800930,64,64.5,True
2017-02-10 21:54:58.808376,64,64.6,False
2017-02-10 21:55:03.818205,64,64.6,False
2017-02-10 21:55:08.828028,64,64.6,False
2017-02-10 21:55:13.837797,64,64.6,False
2017-02-10 21:55:18.847712,64,64.6,False
2017-02-10 21:55:23.859671,64,64.5,False
2017-02-10 21:55:28.864421,64,64.5,False
2017-02-10 21:55:33.875327,64,64.5,False
2017-02-10 21:55:38.884730,64,64.5,False
2017-02-10 21:55:43.894148,64,64.5,False
2017-02-10 21:55:48.905179,64,64.5,False
2017-02-10 21:55:53.911829,64,64.4,False
2017-02-10 21:55:58.917201,64,64.4,False
2017-02-10 21:56:03.922361,64,64.4,False
2017-02-10 21:56:08.933078,64,64.4,False
2017-02-10 21:56:13.943899,64,64.4,False
2017-02-10 21:56:18.954740,64,64.4,False
2017-02-10 21:56:23.966680,64,64.3,False
2017-02-10 21:56:28.976364,64,64.3,False
2017-02-10 21:56:33.987500,64,64.3,False
2017-02-10 21:56:38.998618,64,64.3,False
2017-02-10 21:56:44.009447,64,64.3,False
2017-02-10 21:56:49.014659,64,64.3,False
2017-02-10 21:56:54.023202,64,64.2,False
2017-02-10 21:56:59.028208,64,64.2,False
2017-02-10 21:57:04.033032,64,64.2,False
2017-02-10 21:57:09.043876,64,64.2,False
2017-02-10 21:57:14.054861,64,64.2,False
2017-02-10 21:57:19.065918,64,64.2,False
2017-02-10 21:57:24.077148,64,64.1,False
2017-02-10 21:57:29.082905,64,64.1,False
2017-02-10 21:57:34.093802,64,64.1,False
2017-02-10 21:57:39.105286,64,64.1,False
2017-02-10 21:57:44.116495,64,64.1,False
2017-02-10 21:57:49.127717,64,64.1,False
2017-02-10 21:57:54.134382,64,64.0,False
2017-02-10 21:57:59.139160,64,64.0,False
2017-02-10 21:58:04.148848,64,64.0,False
2017-02-10 21:58:09.158144,64,64.0,False
2017-02-10 21:58:14.162530,64,64.0,False
2017-02-10 21:58:19.171934,64,64.0,False
2017-02-10 21:58:24.176968,64,63.9,False
2017-02-10 21:58:29.182100,64,63.9,False
2017-02-10 21:58:34.191503,64,63.9,False
2017-02-10 21:58:39.200850,64,63.9,False
2017-02-10 21:58:44.206473,64,63.9,False
2017-02-10 21:58:49.211313,64,63.9,False
2017-02-10 21:58:54.216935,64,63.8,False
2017-02-10 21:58:59.226698,64,63.8,False
2017-02-10 21:59:04.231256,64,63.8,False
2017-02-10 21:59:09.238134,64,63.8,False
2017-02-10 21:59:14.249129,64,63.8,False
2017-02-10 21:59:19.259630,64,63.8,False
2017-02-10 21:59:24.267091,64,63.7,False
2017-02-10 21:59:29.274853,64,63.7,False
2017-02-10 21:59:34.281323,64,63.7,False
2017-02-10 21:59:39.290569,64,63.7,False
2017-02-10 21:59:44.297186,64,63.7,False
2017-02-10 21:59:49.304516,64,63.7,False
2017-02-10 21:59:54.309506,64,63.6,False
2017-02-10 21:59:59.319247,64,63.6,False
2017-02-10 22:00:04.328670,64,63.6,False
2017-02-10 22:00:09.333141,64,63.6,False
2017-02-10 22:00:14.338004,64,63.6,False
2017-02-10 22:00:19.347662,64,63.5,True
2017-02-10 22:00:24.353168,64,63.6,True
2017-02-10 22:00:29.358930,64,63.7,True
2017-02-10 22:00:34.365000,64,63.8,True
2017-02-10 22:00:39.375025,64,63.9,True
2017-02-10 22:00:44.384980,64,64.0,True
2017-02-10 22:00:49.390716,64,64.0,True
2017-02-10 22:00:54.396745,64,64.1,True
2017-02-10 22:00:59.407281,64,64.2,True
2017-02-10 22:01:04.413403,64,64.3,True
2017-02-10 22:01:09.421528,64,64.4,True
2017-02-10 22:01:14.432425,64,64.5,True
2017-02-10 22:01:19.438618,64,64.5,True
2017-02-10 22:01:24.448821,64,64.6,False
2017-02-10 22:01:29.458386,64,64.6,False
2017-02-10 22:01:34.468038,64,64.6,False
2017-02-10 22:01:39.477532,64,64.6,False
2017-02-10 22:01:44.487469,64,64.6,False
2017-02-10 22:01:49.498575,64,64.5,False
2017-02-10 22:01:54.504118,64,64.5,False
2017-02-10 22:01:59.513885,64,64.5,False
2017-02-10 22:02:04.518640,64,64.5,False
2017-02-10 22:02:09.528132,64,64.5,False
2017-02-10 22:02:14.533232,64,64.5,False
2017-02-10 22:02:19.542806,64,64.4,False
2017-02-10 22:02:24.552228,64,64.4,False
2017-02-10 22:02:29.563363,64,64.4,False
2017-02-10 22:02:34.574251,64,64.4,False
2017-02-10 22:02:39.581046,64,64.4,False
2017-02-10 22:02:44.591781,64,64.4,False
2017-02-10 22:02:49.603156,64,64.3,False
2017-02-10 22:02:54.612439,64,64.3,False
2017-02-10 22:02:59.621691,64,64.3,False
2017-02-10 22:03:04.631275,64,64.3,False
2017-02-10 22:03:09.640707,64,64.3,False
2017-02-10 22:03:14.646343,64,64.3,False
2017-02-10 22:03:19.652324,64,64.2,False
2017-02-10 22:03:24.659683,64,64.2,False
2017-02-10 22:03:29.668577,64,64.2,False
2017-02-10 22:03:34.676223,64,64.2,False
2017-02-10 22:03:39.682544,64,64.2,False
2017-02-10 22:03:44.688613,64,64.2,False
2017-02-10 22:03:49.698262,64,64.1,False
2017-02-10 22:03:54.707284,64,64.1,False
2017-02-10 22:03:59.713663,64,64.1,False
2017-02-10 22:04:04.723068,64,64.1,False
2017-02-10 22:04:09.732529,64,64.1,False
2017-02-10 22:04:14.743543,64,64.1,False
2017-02-10 22:04:19.755380,64,64.0,False
2017-02-10 22:04:24.765344,64,64.0,False
2017-02-10 22:04:29.775589,64,64.0,False
2017-02-10 22:04:34.781347,64,64.0,False
2017-02-10 22:04:39.787196,64,64.0,False
2017-02-10 22:04:44.796952,64,64.0,False
2017-02-10 22:04:49.806653,64,63.9,False
2017-02-10 22:04:54.816234,64,63.9,False
2017-02-10 22:04:59.825705,64,63.9,False
2017-02-10 22:05:04.832725,64,63.9,False
2017-02-10 22:05:09.839773,64,63.9,False
2017-02-10 22:05:14.850490,64,63.9,False
2017-02-10 22:05:19.861763,64,63.8,False
2017-02-10 22:05:24.867181,64,63.8,False
2017-02-10 22:05:29.872477,64,63.8,False
2017-02-10 22:05:34.882104,64,63.8,False
2017-02-10 22:05:39.891816,64,63.8,False
2017-02-10 22:05:44.901454,64,63.8,False
2017-02-10 22:05:49.911953,64,63.7,False
2017-02-10 22:05:54.921606,64,63.7,False
2017-02-10 22:05:59.928829,64,63.7,False
2017-02-10 22:06:04.934484,64,63.7,False
2017-02-10 22:06:09.944304,64,63.7,False
2017-02-10 22:06:14.949840,64,63.7,False
2017-02-10 22:06:19.955168,64,63.6,False
2017-02-10 22:06:24.960656,64,63.6,False
2017-02-10 22:06:29.970196,64,63.6,False
2017-02-10 22:06:34.979788,64,63.6,False
2017-02-10 22:06:39.985291,64,63.6,False
2017-02-10 22:06:44.994350,64,63.6,False
2017-02-10 22:06:50.004084,64,63.5,True
2017-02-10 22:06:55.014110,64,63.6,True
2017-02-10 22:07:00.024510,64,63.7,True
2017-02-10 22:07:05.032514,64,63.8,True
2017-02-10 22:07:10.042121,64,63.9,True
2017-02-10 22:07:15.051549,64,64.0,True
2017-02-10 22:07:20.060971,64,64.0,True
2017-02-10 22:07:25.067206,64,64.1,True
2017-02-10 22:07:30.072036,64,64.2,True
2017-02-10 22:07:35.078632,64,64.3,True
2017-02-10 22:07:40.084247,64,64.4,True
2017-02-10 22:07:45.090646,64,64.5,True
2017-02-10 22:07:50.096657,64,64.5,True
2017-02-10 22:07:55.101944,64,64.6,False
2017-02-10 22:08:00.111461,64,64.6,False
2017-02-10 22:08:05.117931,64,64.6,False
2017-02-10 22:08:10.129002,64,64.6,False
2017-02-10 22:08:15.140322,64,64.6,False
2017-02-10 22:08:20.149664,64,64.5,False
2017-02-10 22:08:25.158994,64,64.5,False
2017-02-10 22:08:30.166343,64,64.5,False
2017-02-10 22:08:35.172280,64,64.5,False
2017-02-10 22:08:40.180793,64,64.5,False
2017-02-10 22:08:45.186876,64,64.5,False
2017-02-10 22:08:50.194194,64,64.4,False
2017-02-10 22:08:55.199919,64,64.4,False
2017-02-10 22:09:00.204964,64,64.4,False
2017-02-10 22:09:05.209956,64,64.4,False
2017-02-10 22:09:10.215586,64,64.4,False
2017-02-10 22:09:15.220274,64,64.4,False
2017-02-10 22:09:20.225747,64,64.3,False
2017-02-10 22:09:25.230895,64,64.3,False
2017-02-10 22:09:30.236578,64,64.3,False
2017-02-10 22:09:35.246418,64,64.3,False
2017-02-10 22:09:40.251386,64,64.3,False
2017-02-10 22:09:45.258173,64,64.3,False
2017-02-10 22:09:50.265157,64,64.2,False
2017-02-10 22:09:55.270747,64,64.2,False
2017-02-10 22:10:00.281527,64,64.2,False
2017-02-10 22:10:05.290420,64,64.2,False
2017-02-10 22:10:10.296721,64,64.2,False
2017-02-10 22:10:15.301761,64,64.2,False
2017-02-10 22:10:20.311263,64,64.1,False
2017-02-10 22:10:25.315974,64,64.1,False
2017-02-10 22:10:30.325373,64,64.1,False
2017-02-10 22:10:35.334788,64,64.1,False
2017-02-10 22:10:40.340874,64,64.1,False
2017-02-10 22:10:45.347988,64,64.1,False
2017-02-10 22:10:50.357526,64,64.0,False
2017-02-10 22:10:55.363030,64,64.0,False
2017-02-10 22:11:00.372686,64,64.0,False
2017-02-10 22:11:05.382342,64,64.0,False
2017-02-10 22:11:10.391770,64,64.0,False
2017-02-10 22:11:15.404049,64,64.0,False
2017-02-10 22:11:20.410441,64,63.9,False
2017-02-10 22:11:25.415236,64,63.9,False
2017-02-10 22:11:30.425006,64,63.9,False
2017-02-10 22:11:35.430062,64,63.9,False
2017-02-10 22:11:40.436005,64,63.9,False
2017-02-10 22:11:45.441376,64,63.9,False
2017-02-10 22:11:50.451013,64,63.8,False
2017-02-10 22:11:55.456451,64,63.8,False
2017-02-10 22:12:00.466264,64,63.8,False
2017-02-10 22:12:05.475106,64,63.8,False
2017-02-10 22:12:10.480415,64,63.8,False
2017-02-10 22:12:15.489847,64,63.8,False
2017-02-10 22:12:20.499473,64,63.7,False
2017-02-10 22:12:25.508799,64,63.7,False
2017-02-10 22:12:30.517562,64,63.7,False
2017-02-10 22:12:35.528551,64,63.7,False
2017-02-10 22:12:40.539436,64,63.7,False
2017-02-10 22:12:45.550197,64,63.7,False
2017-02-10 22:12:50.556936,64,63.6,False
2017-02-10 22:12:55.566788,64,63.6,False
2017-02-10 22:13:00.576506,64,63.6,False
2017-02-10 22:13:05.586226,64,63.6,False
2017-02-10 22:13:10.595293,64,63.6,False
2017-02-10 22:13:15.604791,64,63.6,False
2017-02-10 22:13:20.613833,64,63.5,True
2017-02-10 22:13:25.624001,64,63.6,True
2017-02-10 22:13:30.634052,64,63.7,True
2017-02-10 22:13:35.644140,64,63.8,True
2017-02-10 22:13:40.653828,64,63.9,True
2017-02-10 22:13:45.665420,64,64.0,True
2017-02-10 22:13:50.671225,64,64.0,True
2017-02-10 22:13:55.677335,64,64.1,True
2017-02-10 22:14:00.687076,64,64.2,True
2017-02-10 22:14:05.692659,64,64.3,True
2017-02-10 22:14:10.702903,64,64.4,True
2017-02-10 22:14:15.713014,64,64.5,True
2017-02-10 22:14:20.723090,64,64.5,True
2017-02-10 22:14:25.733177,64,64.6,False
2017-02-10 22:14:30.738478,64,64.6,False
2017-02-10 22:14:35.748096,64,64.6,False
2017-02-10 22:14:40.757607,64,64.6,False
2017-02-10 22:14:45.767152,64,64.6,False
2017-02-10 22:14:50.777285,64,64.5,False
2017-02-10 22:14:55.787012,64,64.5,False
2017-02-10 22:15:00.793115,64,64.5,False
2017-02-10 22:15:05.800387,64,64.5,False
2017-02-10 22:15:10.809256,64,64.5,False
2017-02-10 22:15:15.814517,64,64.5,False
